id,city_name,signup_os,signup_channel,signup_date,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_date,days_to_bgc,days_to_vehicle_add,days_to_first_trip,started_driving
34563,Berton,ios web,Referral,2016-01-06,2016-02-08,2016-02-14,Chevrolet,Tahoe,2002.0,,33.0,39.0,,0
34564,Berton,ios web,Referral,2016-01-11,2016-01-13,,,,,,2.0,,,0
34565,Strark,,Referral,2016-01-04,2016-01-07,,,,,,3.0,,,0
34566,Strark,mac,Paid,2016-01-20,,,,,,,,,,0
34567,Berton,ios web,Organic,2016-01-04,2016-01-04,2016-01-05,Ford,Crown Victoria,2011.0,2016-01-07,0.0,1.0,3.0,1
34568,Strark,windows,Referral,2016-01-06,2016-01-08,2016-01-06,Toyota,Prius,2015.0,2016-01-20,2.0,0.0,14.0,1
34569,Strark,ios web,Referral,2016-01-18,2016-01-26,,,,,,8.0,,,0
34570,Strark,mac,Referral,2016-01-23,2016-02-07,2016-02-07,Honda,Civic,2014.0,2016-02-07,15.0,15.0,15.0,1
34571,Berton,ios web,Paid,2016-01-25,2016-02-18,2016-02-27,Nissan,Altima,2008.0,,24.0,33.0,,0
34572,Berton,ios web,Paid,2016-01-10,2016-01-18,,,,,,8.0,,,0
34573,Strark,,Organic,2016-01-30,,,,,,,,,,0
34574,Berton,android web,Organic,2016-01-17,2016-01-26,,,,,,9.0,,,0
34575,Strark,android web,Referral,2016-01-15,2016-02-05,2016-02-05,Honda,Civic,2013.0,2016-02-12,21.0,21.0,28.0,1
34576,Strark,ios web,Paid,2016-01-09,,,,,,,,,,0
34577,Berton,ios web,Organic,2016-01-21,2016-01-21,,,,,,0.0,,,0
34578,Berton,ios web,Referral,2016-01-11,2016-01-14,2016-01-14,Hyundai,Sonata,2007.0,,3.0,3.0,,0
34579,Berton,ios web,Paid,2016-01-05,2016-01-31,2016-02-22,Honda,Civic,2016.0,,26.0,48.0,,0
34580,Berton,windows,Organic,2016-01-07,2016-01-08,2016-01-14,Nissan,Altima,2012.0,,1.0,7.0,,0
34581,Strark,ios web,Paid,2016-01-29,2016-02-01,,,,,,3.0,,,0
34582,Strark,other,Referral,2016-01-27,2016-02-05,,,,,,9.0,,,0
34583,Strark,android web,Referral,2016-01-24,2016-02-10,2016-02-20,Hyundai,Sonata,2016.0,,17.0,27.0,,0
34584,Strark,ios web,Referral,2016-01-17,2016-01-17,,,,,,0.0,,,0
34585,Strark,ios web,Referral,2016-01-05,2016-02-05,,,,,,31.0,,,0
34586,Strark,ios web,Referral,2016-01-15,2016-01-25,2016-02-07,Kia,Optima,2015.0,,10.0,23.0,,0
34587,Strark,ios web,Organic,2016-01-28,2016-02-14,2016-02-21,Toyota,Sienna,2015.0,,17.0,24.0,,0
34588,Wrouver,mac,Paid,2016-01-06,2016-01-10,,,,,,4.0,,,0
34589,Berton,android web,Organic,2016-01-21,2016-01-26,,,,,,5.0,,,0
34590,Strark,mac,Organic,2016-01-15,2016-02-16,,,,,,32.0,,,0
34591,Strark,ios web,Referral,2016-01-01,2016-01-02,2016-01-03,Toyota,Camry,2015.0,2016-01-08,1.0,2.0,7.0,1
34592,Strark,ios web,Referral,2016-01-06,2016-01-10,2016-01-10,Toyota,Sienna,2015.0,2016-01-16,4.0,4.0,10.0,1
34593,Strark,mac,Referral,2016-01-15,2016-01-21,,,,,,6.0,,,0
34594,Berton,ios web,Organic,2016-01-26,2016-02-08,,,,,,13.0,,,0
34595,Strark,ios web,Paid,2016-01-06,2016-01-31,,,,,,25.0,,,0
34596,Berton,,Organic,2016-01-27,,,,,,,,,,0
34597,Strark,mac,Paid,2016-01-20,2016-01-20,2016-01-20,Volkswagen,Golf,2013.0,2016-02-01,0.0,0.0,12.0,1
34598,Berton,mac,Paid,2016-01-30,2016-02-01,2016-02-04,Honda,CR-V,2007.0,,2.0,5.0,,0
34599,Strark,windows,Paid,2016-01-27,2016-02-17,2016-02-20,Toyota,Corolla,2014.0,,21.0,24.0,,0
34600,Berton,ios web,Organic,2016-01-13,,,,,,,,,,0
34601,Berton,ios web,Referral,2016-01-27,2016-02-01,2016-02-12,Ford,F-150,2014.0,,5.0,16.0,,0
34602,Berton,windows,Paid,2016-01-04,2016-01-06,,,,,,2.0,,,0
34603,Strark,ios web,Referral,2016-01-15,2016-02-07,,,,,,23.0,,,0
34604,Strark,other,Paid,2016-01-07,,,,,,,,,,0
34605,Strark,android web,Paid,2016-01-05,2016-01-22,,,,,,17.0,,,0
34606,Berton,mac,Organic,2016-01-19,2016-01-24,,,,,,5.0,,,0
34607,Strark,ios web,Referral,2016-01-07,2016-01-11,,,,,,4.0,,,0
34608,Berton,,Organic,2016-01-21,,,,,,,,,,0
34609,Strark,mac,Organic,2016-01-25,,,,,,,,,,0
34610,Berton,,Organic,2016-01-29,2016-02-15,,,,,,17.0,,,0
34611,Wrouver,mac,Organic,2016-01-16,2016-01-21,2016-01-21,Chevrolet,Impala,2009.0,2016-02-02,5.0,5.0,17.0,1
34612,Wrouver,,Organic,2016-01-08,2016-01-30,,,,,,22.0,,,0
34613,Strark,ios web,Organic,2016-01-16,2016-01-23,2016-02-17,Nissan,Altima,2014.0,,7.0,32.0,,0
34614,Berton,ios web,Paid,2016-01-27,,,,,,,,,,0
34615,Berton,android web,Paid,2016-01-05,2016-01-25,2016-02-24,Honda,Accord,2013.0,,20.0,50.0,,0
34616,Strark,mac,Organic,2016-01-25,2016-02-03,,,,,,9.0,,,0
34617,Berton,ios web,Referral,2016-01-11,2016-01-16,,,,,,5.0,,,0
34618,Wrouver,android web,Paid,2016-01-20,,,,,,,,,,0
34619,Wrouver,ios web,Paid,2016-01-24,,,,,,,,,,0
34620,Strark,other,Referral,2016-01-10,2016-01-17,2016-01-17,Chrysler,300,2006.0,2016-01-23,7.0,7.0,13.0,1
34621,Berton,ios web,Paid,2016-01-05,2016-01-05,,,,,,0.0,,,0
34622,Strark,mac,Paid,2016-01-16,2016-01-16,,,,,,0.0,,,0
34623,Strark,android web,Paid,2016-01-14,,,,,,,,,,0
34624,Berton,other,Organic,2016-01-17,2016-02-09,2016-01-19,Toyota,Corolla,2009.0,2016-02-13,23.0,2.0,27.0,1
34625,Wrouver,,Organic,2016-01-14,,,,,,,,,,0
34626,Strark,windows,Paid,2016-01-04,2016-01-13,,,,,,9.0,,,0
34627,Wrouver,ios web,Paid,2016-01-08,,,,,,,,,,0
34628,Strark,android web,Paid,2016-01-11,,,,,,,,,,0
34629,Strark,android web,Referral,2016-01-30,,,,,,,,,,0
34630,Wrouver,windows,Paid,2016-01-13,2016-01-25,,,,,,12.0,,,0
34631,Strark,android web,Referral,2016-01-11,2016-01-13,,,,,,2.0,,,0
34632,Berton,android web,Organic,2016-01-30,2016-02-02,2016-02-04,Hyundai,Sonata,2012.0,,3.0,5.0,,0
34633,Strark,mac,Paid,2016-01-11,2016-01-11,2016-01-11,Toyota,Corolla,2015.0,2016-01-25,0.0,0.0,14.0,1
34634,Strark,android web,Organic,2016-01-12,2016-01-16,2016-01-23,Hyundai,Sonata,2012.0,2016-01-23,4.0,11.0,11.0,1
34635,Strark,ios web,Paid,2016-01-19,2016-01-19,2016-01-23,Toyota,Corolla,2011.0,2016-02-05,0.0,4.0,17.0,1
34636,Wrouver,mac,Referral,2016-01-26,2016-02-01,2016-02-10,Hyundai,Elantra,2016.0,,6.0,15.0,,0
34637,Strark,mac,Organic,2016-01-18,2016-02-07,,,,,,20.0,,,0
34638,Strark,ios web,Paid,2016-01-07,2016-01-10,,,,,,3.0,,,0
34639,Berton,ios web,Referral,2016-01-17,2016-01-22,2016-01-24,Mazda,CX-5,2015.0,,5.0,7.0,,0
34640,Strark,android web,Referral,2016-01-10,2016-01-26,,,,,,16.0,,,0
34641,Strark,android web,Referral,2016-01-26,2016-02-17,2016-02-24,Hyundai,Sonata,2016.0,,22.0,29.0,,0
34642,Strark,android web,Referral,2016-01-24,2016-01-24,2016-01-26,Hyundai,Sonata,2014.0,2016-02-03,0.0,2.0,10.0,1
34643,Strark,,Organic,2016-01-09,2016-02-11,,,,,,33.0,,,0
34644,Berton,,Organic,2016-01-20,,,,,,,,,,0
34645,Berton,ios web,Referral,2016-01-17,2016-01-18,2016-01-19,Toyota,Camry,2014.0,2016-01-22,1.0,2.0,5.0,1
34646,Strark,windows,Paid,2016-01-28,2016-01-31,,,,,,3.0,,,0
34647,Strark,mac,Paid,2016-01-18,2016-01-27,2016-01-30,Infiniti,FX,2005.0,,9.0,12.0,,0
34648,Berton,windows,Paid,2016-01-24,2016-01-25,,,,,,1.0,,,0
34649,Strark,windows,Paid,2016-01-11,2016-01-12,2016-01-12,Toyota,Camry,2007.0,2016-01-16,1.0,1.0,5.0,1
34650,Strark,other,Referral,2016-01-21,2016-01-31,,,,,,10.0,,,0
34651,Strark,android web,Paid,2016-01-07,2016-01-10,,,,,,3.0,,,0
34652,Berton,ios web,Referral,2016-01-20,2016-02-07,2016-02-08,Toyota,Avalon,2014.0,,18.0,19.0,,0
34653,Strark,mac,Paid,2016-01-24,2016-01-29,,,,,,5.0,,,0
34654,Berton,android web,Referral,2016-01-19,2016-01-19,2016-01-19,Toyota,Sienna,2012.0,,0.0,0.0,,0
34655,Strark,mac,Organic,2016-01-07,2016-02-05,2016-02-27,Toyota,Highlander,2001.0,,29.0,51.0,,0
34656,Berton,android web,Referral,2016-01-04,2016-01-05,2016-01-05,Toyota,Matrix,2009.0,2016-01-18,1.0,1.0,14.0,1
34657,Strark,android web,Paid,2016-01-29,2016-02-14,,,,,,16.0,,,0
34658,Strark,,Organic,2016-01-26,,,,,,,,,,0
34659,Berton,android web,Paid,2016-01-29,,,,,,,,,,0
34660,Strark,windows,Organic,2016-01-02,,,,,,,,,,0
34661,Strark,other,Organic,2016-01-09,2016-01-10,2016-02-05,Honda,Fit,2013.0,,1.0,27.0,,0
34662,Strark,windows,Organic,2016-01-26,,,,,,,,,,0
34663,Berton,windows,Referral,2016-01-25,2016-01-27,2016-01-29,Nissan,Sentra,2015.0,2016-02-11,2.0,4.0,17.0,1
34664,Berton,ios web,Organic,2016-01-22,2016-01-27,,,,,,5.0,,,0
34665,Wrouver,,Referral,2016-01-17,2016-01-25,,,,,,8.0,,,0
34666,Berton,android web,Referral,2016-01-24,2016-01-29,,,,,,5.0,,,0
34667,Strark,ios web,Paid,2016-01-28,,,,,,,,,,0
34668,Berton,ios web,Referral,2016-01-28,2016-02-05,2016-02-06,Toyota,Prius,2013.0,,8.0,9.0,,0
34669,Berton,android web,Organic,2016-01-12,2016-01-20,,,,,,8.0,,,0
34670,Strark,android web,Referral,2016-01-22,2016-02-20,2016-02-23,Nissan,Sentra,2015.0,,29.0,32.0,,0
34671,Strark,android web,Referral,2016-01-02,2016-01-04,2016-01-04,Mercedes-Benz,C-Class,2008.0,2016-01-26,2.0,2.0,24.0,1
34672,Strark,,Referral,2016-01-01,,,,,,,,,,0
34673,Strark,windows,Organic,2016-01-04,,,,,,,,,,0
34674,Strark,android web,Referral,2016-01-08,2016-01-18,,,,,,10.0,,,0
34675,Strark,android web,Referral,2016-01-08,2016-01-19,2016-01-19,Mercedes-Benz,ML 350,2003.0,,11.0,11.0,,0
34676,Strark,android web,Organic,2016-01-21,2016-01-27,,,,,,6.0,,,0
34677,Strark,ios web,Organic,2016-01-16,2016-01-23,2016-02-06,Toyota,Yaris,2007.0,,7.0,21.0,,0
34678,Berton,android web,Paid,2016-01-23,2016-01-23,,,,,,0.0,,,0
34679,Strark,android web,Paid,2016-01-07,2016-01-07,,,,,,0.0,,,0
34680,Strark,ios web,Organic,2016-01-13,2016-02-04,,,,,,22.0,,,0
34681,Strark,ios web,Referral,2016-01-20,2016-01-23,,,,,,3.0,,,0
34682,Strark,mac,Paid,2016-01-04,2016-02-05,,,,,,32.0,,,0
34683,Strark,,Referral,2016-01-08,,,,,,,,,,0
34684,Strark,mac,Paid,2016-01-18,2016-01-22,,,,,,4.0,,,0
34685,Strark,android web,Paid,2016-01-30,2016-02-01,,,,,,2.0,,,0
34686,Berton,ios web,Referral,2016-01-14,2016-01-15,,,,,,1.0,,,0
34687,Strark,ios web,Referral,2016-01-17,2016-01-29,2016-02-23,Lexus,IS,2014.0,,12.0,37.0,,0
34688,Berton,android web,Referral,2016-01-06,2016-01-08,2016-01-12,Volkswagen,Jetta,2016.0,2016-01-15,2.0,6.0,9.0,1
34689,Berton,mac,Referral,2016-01-04,2016-01-08,,,,,,4.0,,,0
34690,Berton,windows,Organic,2016-01-11,2016-02-01,2016-02-03,Nissan,Altima,2008.0,,21.0,23.0,,0
34691,Berton,ios web,Paid,2016-01-03,2016-01-07,2016-01-09,Nissan,Xterra,2006.0,,4.0,6.0,,0
34692,Wrouver,android web,Referral,2016-01-20,2016-01-31,2016-01-31,Nissan,Altima,2013.0,2016-02-17,11.0,11.0,28.0,1
34693,Strark,,Referral,2016-01-23,2016-02-09,,,,,,17.0,,,0
34694,Wrouver,android web,Organic,2016-01-26,,,,,,,,,,0
34695,Strark,windows,Paid,2016-01-15,2016-02-12,,,,,,28.0,,,0
34696,Strark,windows,Paid,2016-01-30,2016-02-05,,,,,,6.0,,,0
34697,Berton,ios web,Paid,2016-01-24,,,,,,,,,,0
34698,Berton,ios web,Referral,2016-01-09,,,,,,,,,,0
34699,Berton,ios web,Paid,2016-01-21,2016-01-24,2016-01-24,Acura,MDX,2008.0,2016-01-29,3.0,3.0,8.0,1
34700,Berton,mac,Referral,2016-01-07,2016-01-20,,,,,,13.0,,,0
34701,Strark,android web,Organic,2016-01-03,2016-01-06,2016-01-07,Chrysler,PT Cruiser,2006.0,2016-01-07,3.0,4.0,4.0,1
34702,Strark,mac,Referral,2016-01-11,2016-01-16,2016-01-17,Honda,Civic,2013.0,2016-01-17,5.0,6.0,6.0,1
34703,Berton,mac,Paid,2016-01-15,2016-01-24,,,,,,9.0,,,0
34704,Strark,windows,Paid,2016-01-20,2016-01-27,,,,,,7.0,,,0
34705,Strark,,Organic,2016-01-23,2016-02-25,,,,,,33.0,,,0
34706,Strark,android web,Organic,2016-01-15,2016-02-07,,,,,,23.0,,,0
34707,Strark,,Referral,2016-01-04,2016-01-23,,,,,,19.0,,,0
34708,Berton,mac,Organic,2016-01-13,,,,,,,,,,0
34709,Strark,,Referral,2016-01-11,,,,,,,,,,0
34710,Strark,windows,Paid,2016-01-07,,,,,,,,,,0
34711,Wrouver,ios web,Paid,2016-01-16,2016-01-21,,,,,,5.0,,,0
34712,Strark,ios web,Organic,2016-01-19,2016-01-28,2016-02-08,BMW,X1,2015.0,,9.0,20.0,,0
34713,Berton,ios web,Organic,2016-01-20,2016-01-29,,,,,,9.0,,,0
34714,Wrouver,android web,Organic,2016-01-28,2016-02-05,2016-02-13,Mazda,MAZDA6,2016.0,,8.0,16.0,,0
34715,Wrouver,android web,Paid,2016-01-24,2016-01-27,,,,,,3.0,,,0
34716,Berton,mac,Referral,2016-01-18,2016-01-21,,,,,,3.0,,,0
34717,Strark,mac,Organic,2016-01-30,2016-02-17,,,,,,18.0,,,0
34718,Strark,windows,Organic,2016-01-06,2016-01-06,2016-01-08,Volkswagen,Passat,2008.0,2016-01-16,0.0,2.0,10.0,1
34719,Strark,android web,Paid,2016-01-26,2016-01-29,,,,,,3.0,,,0
34720,Berton,ios web,Organic,2016-01-08,2016-01-28,,,,,,20.0,,,0
34721,Berton,android web,Referral,2016-01-26,2016-02-12,2016-02-18,Nissan,Sentra,2001.0,,17.0,23.0,,0
34722,Berton,other,Paid,2016-01-21,2016-01-30,,,,,,9.0,,,0
34723,Wrouver,ios web,Referral,2016-01-18,2016-01-26,,,,,,8.0,,,0
34724,Berton,ios web,Organic,2016-01-26,2016-01-27,,,,,,1.0,,,0
34725,Berton,ios web,Paid,2016-01-17,,,,,,,,,,0
34726,Berton,ios web,Referral,2016-01-03,2016-01-05,2016-02-07,Toyota,Corolla,2006.0,,2.0,35.0,,0
34727,Berton,android web,Referral,2016-01-04,2016-01-05,2016-01-11,Honda,Odyssey,2015.0,2016-01-12,1.0,7.0,8.0,1
34728,Strark,android web,Paid,2016-01-01,2016-01-17,,,,,,16.0,,,0
34729,Strark,ios web,Referral,2016-01-25,2016-01-25,2016-01-25,Toyota,Camry,2016.0,2016-01-26,0.0,0.0,1.0,1
34730,Strark,ios web,Organic,2016-01-04,2016-01-08,2016-01-08,Kia,Optima,2015.0,,4.0,4.0,,0
34731,Strark,android web,Referral,2016-01-04,2016-01-05,,,,,,1.0,,,0
34732,Strark,windows,Paid,2016-01-18,2016-01-19,2016-01-19,Volkswagen,CC,2013.0,2016-01-21,1.0,1.0,3.0,1
34733,Berton,android web,Referral,2016-01-28,2016-02-10,2016-02-13,Honda,Pilot,2011.0,2016-02-26,13.0,16.0,29.0,1
34734,Berton,mac,Paid,2016-01-30,2016-01-30,,,,,,0.0,,,0
34735,Strark,mac,Paid,2016-01-14,2016-01-17,2016-02-18,Mercedes-Benz,CLA-Class,2015.0,,3.0,35.0,,0
34736,Berton,ios web,Referral,2016-01-17,2016-01-19,2016-02-01,Toyota,Sienna,2014.0,,2.0,15.0,,0
34737,Strark,mac,Referral,2016-01-02,2016-01-09,2016-02-08,Chevrolet,Sonic,2014.0,,7.0,37.0,,0
34738,Strark,,Referral,2016-01-10,,,,,,,,,,0
34739,Strark,mac,Organic,2016-01-29,2016-02-04,2016-02-07,Dodge,Charger,2014.0,2016-02-07,6.0,9.0,9.0,1
34740,Berton,other,Paid,2016-01-12,2016-02-09,,,,,,28.0,,,0
34741,Berton,android web,Referral,2016-01-19,2016-01-21,,,,,,2.0,,,0
34742,Strark,android web,Paid,2016-01-04,2016-01-17,,,,,,13.0,,,0
34743,Strark,ios web,Paid,2016-01-20,2016-02-22,,,,,,33.0,,,0
34744,Strark,mac,Paid,2016-01-09,2016-01-22,,,,,,13.0,,,0
34745,Wrouver,other,Paid,2016-01-30,2016-01-31,,,,,,1.0,,,0
34746,Berton,ios web,Paid,2016-01-22,2016-02-20,2016-02-22,Mercedes-Benz,C-Class,2007.0,,29.0,31.0,,0
34747,Strark,android web,Paid,2016-01-20,2016-02-12,,,,,,23.0,,,0
34748,Strark,mac,Organic,2016-01-03,2016-01-13,,,,,,10.0,,,0
34749,Strark,android web,Referral,2016-01-12,2016-01-17,2016-01-24,Nissan,Maxima,2014.0,2016-01-26,5.0,12.0,14.0,1
34750,Strark,android web,Paid,2016-01-12,2016-01-13,2016-01-13,Honda,Accord,2006.0,2016-01-26,1.0,1.0,14.0,1
34751,Strark,android web,Paid,2016-01-11,,,,,,,,,,0
34752,Berton,ios web,Paid,2016-01-23,2016-01-27,,,,,,4.0,,,0
34753,Strark,android web,Referral,2016-01-09,2016-01-17,2016-01-18,Nissan,Rogue,2015.0,2016-01-25,8.0,9.0,16.0,1
34754,Strark,ios web,Referral,2016-01-10,2016-01-25,2016-01-29,Hyundai,Sonata,2014.0,2016-01-30,15.0,19.0,20.0,1
34755,Strark,android web,Organic,2016-01-22,2016-01-25,2016-01-29,Toyota,Corolla,2010.0,2016-02-08,3.0,7.0,17.0,1
34756,Berton,ios web,Paid,2016-01-16,,,,,,,,,,0
34757,Strark,android web,Organic,2016-01-07,,,,,,,,,,0
34758,Berton,android web,Organic,2016-01-17,2016-01-17,2016-01-18,Toyota,Camry,2001.0,2016-02-05,0.0,1.0,19.0,1
34759,Strark,windows,Referral,2016-01-14,2016-02-05,,,,,,22.0,,,0
34760,Strark,ios web,Organic,2016-01-18,,,,,,,,,,0
34761,Strark,android web,Referral,2016-01-18,2016-02-04,,,,,,17.0,,,0
34762,Strark,,Organic,2016-01-27,2016-02-05,,,,,,9.0,,,0
34763,Strark,android web,Referral,2016-01-15,2016-01-20,,,,,,5.0,,,0
34764,Strark,windows,Paid,2016-01-04,,,,,,,,,,0
34765,Strark,ios web,Paid,2016-01-09,,,,,,,,,,0
34766,Berton,windows,Paid,2016-01-15,2016-01-31,2016-01-23,Honda,Accord,2014.0,2016-02-01,16.0,8.0,17.0,1
34767,Strark,other,Organic,2016-01-17,2016-02-03,2016-02-22,Kia,Soul,2013.0,,17.0,36.0,,0
34768,Strark,windows,Paid,2016-01-28,2016-02-05,,,,,,8.0,,,0
34769,Strark,android web,Organic,2016-01-11,2016-01-21,2016-01-23,Mercedes-Benz,C-Class,2007.0,2016-01-27,10.0,12.0,16.0,1
34770,Berton,android web,Organic,2016-01-24,2016-01-24,2016-01-29,Dodge,Charger,2014.0,2016-02-02,0.0,5.0,9.0,1
34771,Strark,android web,Referral,2016-01-27,2016-01-28,2016-02-01,Toyota,Sienna,2015.0,2016-02-03,1.0,5.0,7.0,1
34772,Strark,,Referral,2016-01-01,,,,,,,,,,0
34773,Strark,android web,Paid,2016-01-17,,,,,,,,,,0
34774,Strark,ios web,Paid,2016-01-17,,,,,,,,,,0
34775,Strark,android web,Paid,2016-01-07,,,,,,,,,,0
34776,Berton,ios web,Organic,2016-01-22,,,,,,,,,,0
34777,Strark,android web,Referral,2016-01-15,2016-01-17,,,,,,2.0,,,0
34778,Strark,mac,Organic,2016-01-28,2016-01-28,2016-02-04,Toyota,Prius V,2006.0,2016-02-10,0.0,7.0,13.0,1
34779,Strark,,Referral,2016-01-04,,,,,,,,,,0
34780,Strark,other,Paid,2016-01-24,2016-02-13,2016-02-14,Toyota,4Runner,2002.0,,20.0,21.0,,0
34781,Berton,ios web,Organic,2016-01-26,,,,,,,,,,0
34782,Berton,ios web,Paid,2016-01-10,,,,,,,,,,0
34783,Wrouver,,Organic,2016-01-30,2016-02-04,,,,,,5.0,,,0
34784,Berton,ios web,Organic,2016-01-14,2016-01-18,2016-01-25,Chrysler,300,2006.0,,4.0,11.0,,0
34785,Berton,android web,Organic,2016-01-01,2016-01-09,,,,,,8.0,,,0
34786,Strark,other,Referral,2016-01-21,2016-01-24,,,,,,3.0,,,0
34787,Strark,ios web,Referral,2016-01-21,,,,,,,,,,0
34788,Berton,android web,Referral,2016-01-16,2016-01-18,2016-02-28,Chevrolet,Sonic,2015.0,,2.0,43.0,,0
34789,Strark,ios web,Referral,2016-01-22,2016-01-27,,,,,,5.0,,,0
34790,Berton,ios web,Referral,2016-01-17,2016-01-28,,,,,,11.0,,,0
34791,Berton,android web,Organic,2016-01-25,2016-02-28,,,,,,34.0,,,0
34792,Strark,android web,Referral,2016-01-12,2016-01-20,,,,,,8.0,,,0
34793,Berton,ios web,Paid,2016-01-27,2016-01-28,2016-02-10,Nissan,Juke,2011.0,2016-02-19,1.0,14.0,23.0,1
34794,Berton,other,Paid,2016-01-26,2016-02-02,,,,,,7.0,,,0
34795,Strark,ios web,Organic,2016-01-06,2016-01-13,,,,,,7.0,,,0
34796,Berton,ios web,Organic,2016-01-09,2016-02-03,2016-02-24,Honda,Insight Hybrid,2010.0,,25.0,46.0,,0
34797,Wrouver,windows,Paid,2016-01-02,2016-01-03,,,,,,1.0,,,0
34798,Berton,windows,Referral,2016-01-11,2016-01-28,,,,,,17.0,,,0
34799,Strark,other,Referral,2016-01-17,2016-01-18,,,,,,1.0,,,0
34800,Wrouver,ios web,Paid,2016-01-17,2016-02-06,,,,,,20.0,,,0
34801,Strark,,Organic,2016-01-19,,,,,,,,,,0
34802,Strark,other,Organic,2016-01-18,2016-02-03,,,,,,16.0,,,0
34803,Strark,windows,Organic,2016-01-05,2016-01-22,2016-01-22,Mercedes-Benz,E-Class,2011.0,,17.0,17.0,,0
34804,Berton,other,Paid,2016-01-11,2016-01-18,,,,,,7.0,,,0
34805,Strark,android web,Referral,2016-01-28,2016-01-28,2016-01-30,Hyundai,Sonata,2013.0,2016-01-31,0.0,2.0,3.0,1
34806,Berton,mac,Organic,2016-01-28,2016-01-28,2016-01-28,Kia,Soul,2012.0,,0.0,0.0,,0
34807,Strark,windows,Paid,2016-01-20,2016-01-22,2016-02-03,Toyota,Corolla,2015.0,,2.0,14.0,,0
34808,Berton,mac,Referral,2016-01-07,,,,,,,,,,0
34809,Berton,other,Organic,2016-01-07,2016-01-09,,,,,,2.0,,,0
34810,Berton,android web,Referral,2016-01-25,2016-02-08,2016-02-20,Honda,Accord,2008.0,,14.0,26.0,,0
34811,Strark,android web,Referral,2016-01-05,,,,,,,,,,0
34812,Wrouver,other,Organic,2016-01-29,2016-01-29,2016-01-31,Volkswagen,CC,2013.0,2016-02-04,0.0,2.0,6.0,1
34813,Strark,windows,Organic,2016-01-07,2016-01-31,2016-02-02,Nissan,Altima,2008.0,2016-02-01,24.0,26.0,25.0,1
34814,Berton,other,Referral,2016-01-23,2016-01-25,2016-01-25,Hyundai,Elantra,2013.0,2016-01-26,2.0,2.0,3.0,1
34815,Strark,mac,Organic,2016-01-07,,,,,,,,,,0
34816,Strark,windows,Organic,2016-01-12,2016-01-15,2016-01-19,Chevrolet,Volt,2014.0,,3.0,7.0,,0
34817,Berton,mac,Organic,2016-01-13,2016-02-04,,,,,,22.0,,,0
34818,Strark,ios web,Organic,2016-01-23,2016-01-24,,,,,,1.0,,,0
34819,Strark,android web,Referral,2016-01-18,2016-01-20,2016-01-23,Kia,Optima,2014.0,,2.0,5.0,,0
34820,Strark,android web,Paid,2016-01-20,2016-01-24,2016-01-24,Honda,Fit,2015.0,2016-01-25,4.0,4.0,5.0,1
34821,Berton,,Referral,2016-01-11,,,,,,,,,,0
34822,Strark,ios web,Paid,2016-01-02,,,,,,,,,,0
34823,Berton,android web,Organic,2016-01-17,,,,,,,,,,0
34824,Strark,ios web,Paid,2016-01-28,2016-01-30,,,,,,2.0,,,0
34825,Berton,mac,Referral,2016-01-05,,,,,,,,,,0
34826,Berton,android web,Paid,2016-01-28,2016-01-28,,,,,,0.0,,,0
34827,Strark,ios web,Referral,2016-01-25,2016-01-25,2016-02-01,Mercedes-Benz,C-Class,2005.0,2016-02-04,0.0,7.0,10.0,1
34828,Berton,mac,Organic,2016-01-23,2016-01-26,,,,,,3.0,,,0
34829,Strark,android web,Organic,2016-01-18,2016-01-21,2016-01-29,Chevrolet,Tahoe,2007.0,,3.0,11.0,,0
34830,Strark,ios web,Paid,2016-01-03,2016-02-17,2016-02-24,Honda,Civic,2012.0,,45.0,52.0,,0
34831,Strark,,Organic,2016-01-28,,,,,,,,,,0
34832,Berton,android web,Paid,2016-01-25,2016-02-06,,,,,,12.0,,,0
34833,Strark,android web,Paid,2016-01-25,2016-01-29,,,,,,4.0,,,0
34834,Strark,,Organic,2016-01-25,,,,,,,,,,0
34835,Strark,android web,Paid,2016-01-03,2016-01-23,2016-02-24,Hyundai,Accent,2013.0,,20.0,52.0,,0
34836,Strark,windows,Referral,2016-01-24,2016-01-27,,,,,,3.0,,,0
34837,Wrouver,mac,Organic,2016-01-02,2016-01-03,,,,,,1.0,,,0
34838,Berton,ios web,Referral,2016-01-08,2016-01-15,2016-01-31,Mercedes-Benz,GL-Class,2016.0,,7.0,23.0,,0
34839,Strark,android web,Referral,2016-01-05,2016-01-14,,,,,,9.0,,,0
34840,Wrouver,ios web,Referral,2016-01-08,2016-01-11,2016-01-11,Chrysler,300 H,2013.0,2016-01-23,3.0,3.0,15.0,1
34841,Berton,android web,Paid,2016-01-22,2016-01-26,2016-02-12,BMW,3-series,2002.0,,4.0,21.0,,0
34842,Strark,ios web,Paid,2016-01-21,2016-02-08,,,,,,18.0,,,0
34843,Strark,,Referral,2016-01-23,,,,,,,,,,0
34844,Strark,ios web,Paid,2016-01-02,2016-01-03,2016-01-03,Lexus,IS,2014.0,2016-01-14,1.0,1.0,12.0,1
34845,Strark,mac,Paid,2016-01-27,2016-02-15,,,,,,19.0,,,0
34846,Strark,android web,Paid,2016-01-22,2016-01-24,,,,,,2.0,,,0
34847,Wrouver,mac,Organic,2016-01-06,2016-01-19,2016-03-03,Honda,Accord,2013.0,,13.0,57.0,,0
